DATETIME,Body of Water Name,DataContact,LAT,LONG,Secchi Depth (m),Total Nitrogen (ug/L),Total Phosphorus (ug/L),Total Chlorophyll a (ug/L),Microcystin (ug/L),Maximum Depth (m),Mean Depth (m),Surface Temperature (degrees celsius),NO3 NO2 (mg/L),Lat ,Altitude (m),Sampling Depth (m),Thermocline Depth (m),Epilimnetic Temperature (degrees celsius),NH4 (mg/L),PO4 (ug/L),Total Chlorophyll b (ug/L),Zeaxanthin (ug/L),Diadinoxanthin (ug/L),Fucoxanthin (ug/L),Diatoxanthin (ug/L),Alloxanthin (ug/L),Peridinin (ug/L),Total Chlorophyll c2 (ug/L),Echinenone (ug/L),Lutein (ug/L),Violaxanthin (ug/L),Microcystin YR (ug/L),Microcystin dmRR (ug/L),Microcystin RR (ug/L),Microcystin dmLR (ug/L),Microcystin LR (ug/L),Microcystin LY (ug/L),Microcystin LW (ug/L),Microcystin LF (ug/L),Nodularin (ug/L),Cytotoxin Cylindrospermopsin (ug/L),Neurotoxin Anatoxin-a (ug/L),TN:TP,Microcystin:Chlorophyll a,MC Percent Change
9/8/08 10:15,ASTOTIN LAKE,Ron Zurawell,53.67747,-112.84167,0.5,3105,95,35.9,2.45,6.1,2.73,14.2,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.68421053,0.068245125,0.237373737
10/2/08 11:00,ASTOTIN LAKE,Ron Zurawell,52.96667,-114.18333,0.5,3305,93,35.3,0.09,6.1,2.73,12.64,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.53763441,0.002549575,0
6/28/04 13:00,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,2.2,1285,38,30.9,0.08,15.5,5.6,21.27,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.81578947,0.002588997,0
5/19/05 12:00,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,1.7,1076,70.5,14.3,0.07,15.5,5.6,12.31,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.26241135,0.004895105,-0.125
6/16/05 10:45,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,3.9,1025,76,7,0.07,15.5,5.6,17.24,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.48684211,0.01,0
7/13/05 11:15,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,1.75,2265,97.7,131.5,0.25,15.5,5.6,20.77,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.18321392,0.001901141,2.571428571
8/16/05 11:30,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,2.95,1474,141.2,43.2,0.32,15.5,5.6,17.09,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.43909348,0.007407407,0.28
8/31/05 12:00,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,1.75,1567,120.3,41.3,0.55,15.5,5.6,16.65,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02576891,0.013317191,0.71875
9/29/05 10:30,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,1.4,1512,98.5,40.8,1.52,15.5,5.6,11,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.35025381,0.037254902,1.763636364
7/25/06 14:00,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,0.55,1567,64,56.3,0.67,15.5,5.6,23.87,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.484375,0.011900533,-0.559210526
8/9/06 14:30,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,0.65,2025,97,94.1,1.72,15.5,5.6,21.04,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.87628866,0.018278427,1.567164179
9/10/06 14:00,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,1,1727,97,50.4,1.36,15.5,5.6,18.21,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80412371,0.026984127,-0.209302326
9/26/06 12:00,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,2,1783,141,34.5,1.54,15.5,5.6,12.47,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64539007,0.044637681,0.132352941
5/15/07 12:30,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,0.8,1185,90,56.6,0.07,15.5,5.6,9.39,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.16666667,0.001236749,-0.954545455
6/25/07 12:00,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,1.5,1175,62,19.9,1.7,15.5,5.6,17.19,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9516129,0.085427136,23.28571429
7/18/07 11:30,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,1.1,1555,54,40.6,0.87,15.5,5.6,25.85,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7962963,0.021428571,-0.488235294
8/8/07 15:00,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,1.25,1526,86,50.8,4.1,15.5,5.6,19.99,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.74418605,0.080708661,3.712643678
8/30/07 13:30,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,2.1,1415,121,36.4,9.35,15.5,5.6,16.51,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69421488,0.256868132,1.280487805
9/27/07 11:00,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,2,1266,100,24.5,5.44,15.5,5.6,10.73,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66,0.222040816,-0.418181818
10/29/07 14:30,BAPTISTE LAKE - NORTH BASIN,Ron Zurawell,54.78333,-113.55,2.5,1075,36,8.87,0.41,15.5,5.6,6.03,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.86111111,0.046223224,-0.924632353
6/28/04 11:30,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,2.3,1505,44,44.9,0.12,27.5,11.9,21.68,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.20454545,0.002672606,0
5/19/05 14:15,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,1.8,1305,88.6,23.2,0.07,27.5,11.9,12.36,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72911964,0.003017241,-0.416666667
6/16/05 12:35,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,4,1075,48.9,8.8,0.07,27.5,11.9,17.98,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.98364008,0.007954545,0
7/13/05 14:00,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,1,2035,61.4,102.1,0.17,27.5,11.9,21.02,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.14332248,0.001665034,1.428571429
8/16/05 14:00,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,0.7,2545,101.1,154,0.4,27.5,11.9,17,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.17309594,0.002597403,1.352941176
8/31/05 14:00,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,1.3,1877,88.1,64.2,0.6,27.5,11.9,16.99,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.30533485,0.009345794,0.5
9/29/05 14:30,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,2.8,1450,81.9,13.7,0.24,27.5,11.9,11.39,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7045177,0.017518248,-0.6
7/25/06 12:00,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,0.75,1425,64,45.6,0.69,27.5,11.9,22.98,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.265625,0.015131579,1.875
8/9/06 11:30,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,0.65,1785,69,65.8,1.23,27.5,11.9,20.73,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.86956522,0.018693009,0.782608696
9/10/06 11:30,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,1,1480,53,35.3,1.15,27.5,11.9,18.13,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9245283,0.032577904,-0.06504065
9/26/06 10:30,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,2,1295,55,21.7,0.9,27.5,11.9,12.46,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.54545455,0.041474654,-0.217391304
5/15/07 15:30,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,0.48,1875,179,114,0.07,27.5,11.9,10.59,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.47486034,0.000614035,-0.922222222
6/25/07 14:30,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,1.7,1106,38,22.1,0.1,27.5,11.9,17.42,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.10526316,0.004524887,0.428571429
7/18/07 14:15,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,1.1,1485,43,33.7,1.13,27.5,11.9,25.63,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.53488372,0.033531157,10.3
8/8/07 11:45,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,1.2,1470,49,44.4,4.94,27.5,11.9,20.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.111261261,3.371681416
8/30/07 11:30,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,0.9,1625,81,74.8,13.08,27.5,11.9,17.29,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0617284,0.17486631,1.647773279
9/27/07 13:00,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,2.25,1134,64,25.6,3.75,27.5,11.9,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.71875,0.146484375,-0.713302752
10/29/07 11:30,BAPTISTE LAKE - SOUTH BASIN,Ron Zurawell,54.75,-113.55,2.4,1221,97,10.8,0.12,27.5,11.9,6.75,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58762887,0.011111111,-0.968
7/24/06 12:06,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,3.25,1805,37,5.92,0.16,,,23.77,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.78378378,0.027027027,0
8/18/06 13:45,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,2.75,1655,28,4.61,0.07,,,20.62,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.10714286,0.015184382,-0.5625
9/5/06 13:35,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,2,1755,35,6.14,0.3,,,19.25,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.14285714,0.048859935,3.285714286
6/27/07 11:30,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,2.75,1668,36,2.05,0.16,,,17,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.33333333,0.07804878,-0.466666667
7/17/07 11:00,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,1.5,1665,29,4.18,0.12,,,25.64,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4137931,0.028708134,-0.25
8/8/07 16:30,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,2.25,,32,7.91,1.23,,,21.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155499368,9.25
9/6/07 11:30,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,3.5,1625,26,6.22,0.24,,,16.46,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,0.038585209,-0.804878049
6/11/08 9:25,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,7.5,1756,40,2.17,0.37,,,18.19,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,0.170506912,0.541666667
7/17/08 9:00,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,3.5,1796,41,8.22,0.24,,,20.7,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.80487805,0.02919708,-0.351351351
8/5/08 8:30,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,2.5,1727,38,5.81,0.17,,,19.28,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.44736842,0.029259897,-0.291666667
8/25/08 10:40,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,3.75,1716,28,3.89,0.14,,,19.4,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.28571429,0.035989717,-0.176470588
9/15/08 8:30,BEARTRAP LAKE,Ron Zurawell,54.205,-110.53806,3.5,1868,32,9.72,0.13,,,15.03,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.375,0.013374486,-0.071428571
8/14/05 15:00,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,2.6,524,16.6,6.4,0.08,10.7,7.3,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.56626506,0.0125,0
8/13/06 12:50,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,2.5,,20,5.63,0.07,10.7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012433393,-0.125
8/27/06 13:30,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,3.25,,18,3.41,0.07,10.7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020527859,0
7/29/07 15:00,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,3.25,,18,3.91,0.15,10.7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038363171,1.142857143
8/12/07 13:30,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,2.25,,37,7.36,0.1,10.7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013586957,-0.333333333
9/3/07 17:00,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,3,,34,9.6,0.07,10.7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007291667,-0.3
9/30/07 17:00,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,2.5,,28,11.1,0.07,10.7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006306306,0
6/12/08 9:30,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,2.25,615,27,8.05,0.07,10.7,7.3,11.28,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.77777778,0.008695652,0
7/10/08 10:00,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,2.5,554,28,6.14,0.07,10.7,7.3,18.37,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.78571429,0.011400651,0
7/31/08 8:30,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,2.25,485,18,3.85,0.07,10.7,7.3,18.55,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.94444444,0.018181818,0
8/18/08 9:00,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,4,485,21,2,0.07,10.7,7.3,20.27,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0952381,0.035,0
9/18/08 10:00,BEAUVAIS LAKE,Ron Zurawell,49.41389,-114.10833,3,505,21,3.77,0.08,10.7,7.3,14.31,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.04761905,0.021220159,0.142857143
6/4/08 10:00,BEAVER LAKE,Ron Zurawell,54.725,-111.83333,10.25,1332,28,2.05,0.14,15.2,7.1,15.91,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.57142857,0.068292683,0
6/27/08 9:00,BEAVER LAKE,Ron Zurawell,54.725,-111.83333,6.75,1282,30,3.57,0.15,15.2,7.1,18.28,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73333333,0.042016807,0.071428571
7/23/08 14:20,BEAVER LAKE,Ron Zurawell,54.725,-111.83333,4.25,1285,49,5.76,0.09,15.2,7.1,21.25,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2244898,0.015625,-0.4
8/19/08 14:20,BEAVER LAKE,Ron Zurawell,54.725,-111.83333,4.25,1235,36,7.07,0.29,15.2,7.1,21.89,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.30555556,0.041018388,2.222222222
9/14/08 14:10,BEAVER LAKE,Ron Zurawell,54.725,-111.83333,2.5,1405,40,12,0.08,15.2,7.1,15.83,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.125,0.006666667,-0.724137931
7/1/07 9:00,BELLEVUE LAKE,Ron Zurawell,53.80694,-111.3325,4,,32,8.93,0.19,,,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021276596,0
7/17/07 16:30,BELLEVUE LAKE,Ron Zurawell,53.80694,-111.3325,4.25,1155,32,7.66,0.22,,,24.9,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.09375,0.028720627,0.157894737
8/18/07 9:10,BELLEVUE LAKE,Ron Zurawell,53.80694,-111.3325,3,,34,3.86,0.32,,,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082901554,0.454545455
7/21/06 9:21,BIG LAKE EAST/WEST BASIN COMP (AB05EA1550),Ron Zurawell,53.6,-113.70556,0.5,1835,127,13.7,0.07,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4488189,0.005109489,0
8/11/06 8:11,BIG LAKE EAST/WEST BASIN COMP (AB05EA1550),Ron Zurawell,53.6,-113.70556,0.7,2055,188,25.1,0.1,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.93085106,0.003984064,0.428571429
9/1/06 8:01,BIG LAKE EAST/WEST BASIN COMP (AB05EA1550),Ron Zurawell,53.6,-113.70556,0.6,2007,142,13.2,0.12,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.13380282,0.009090909,0.2
9/22/06 8:22,BIG LAKE EAST/WEST BASIN COMP (AB05EA1550),Ron Zurawell,53.6,-113.70556,0.5,1737,89,7.31,0.17,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.51685393,0.023255814,0.416666667
7/10/07 11:00,BITTERN LAKE,Ron Zurawell,53.0375,-113.05547,0.15,3032,1050,10.3,0.32,,,,0.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.887619048,0.031067961,0
6/28/08 13:30,BLACKFALDS LAKE,Ron Zurawell,52.38833,-113.72139,1.25,2329,311,15.7,0.76,,,20.26,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.488745981,0.048407643,0
7/19/08 10:45,BLACKFALDS LAKE,Ron Zurawell,52.38833,-113.72139,0.75,3633,238,69.4,7.55,,,18.88,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.26470588,0.108789625,8.934210526
9/23/08 17:20,BLACKFALDS LAKE,Ron Zurawell,52.48333,-112.86667,1.25,3603,219,61.3,0.09,,,12.74,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.45205479,0.001468189,0
7/24/06 11:30,BUCK LAKE,Ron Zurawell,52.98333,-114.76667,1.4,616,10,84.5,0.16,12.2,6.2,22.67,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,0.001893491,0
8/21/06 11:45,BUCK LAKE,Ron Zurawell,52.98333,-114.76667,1.1,1886,159,112,0.44,12.2,6.2,19.23,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.86163522,0.003928571,1.75
9/28/06 12:45,BUCK LAKE,Ron Zurawell,52.98333,-114.76667,5.75,1205,133,7.24,0.58,12.2,6.2,12.78,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.060150376,0.080110497,0.318181818
8/22/07 9:30,CLAIRMONT LAKE,Ron Zurawell,55.26194,-118.76278,0.45,2835,318,45.5,5.91,,,14.47,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.91509434,0.12989011,0
9/19/07 11:30,CLAIRMONT LAKE,Ron Zurawell,55.26194,-118.76278,0.75,2230,198,23.1,0.27,,,9.12,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26262626,0.011688312,-0.954314721
6/16/09 9:00,CLAIRMONT LAKE,Ron Zurawell,55.26194,-118.76278,0.25,6335,561,10.5,0.17,,,19.09,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.29233512,0.016190476,-0.37037037
7/14/09 8:45,CLAIRMONT LAKE,Ron Zurawell,55.26194,-118.76278,0.3,5647,383,117,0.18,,,15.8,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.74412533,0.001538462,0.058823529
8/4/09 12:10,CLAIRMONT LAKE,Ron Zurawell,55.26194,-118.76278,0.2,5907,613,190,0.41,,,18.23,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.636215334,0.002157895,1.277777778
8/26/09 8:10,CLAIRMONT LAKE,Ron Zurawell,55.26194,-118.76278,0.2,7603,641,163,0.25,,,13.96,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.86115445,0.001533742,-0.390243902
7/17/07 11:30,CLEAR LAKE,Ron Zurawell,50.15,-113.41667,2.4,1980,562,50.6,0.76,,,22.97,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.523131673,0.015019763,0
8/29/07 9:30,CLEAR LAKE,Ron Zurawell,50.15,-113.41667,,1460,701,15.4,13.6,,,16.55,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.082738944,0.883116883,16.89473684
9/21/07 10:30,CLEAR LAKE,Ron Zurawell,50.15,-113.41667,2.4,1515,624,4,0.83,,,11.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427884615,0.2075,-0.938970588
7/14/06 8:45,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,3.5,995,26,4.62,0.08,,,22.03,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.26923077,0.017316017,0
8/13/06 10:00,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,3.25,965,27,8.16,0.07,,,19.3,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74074074,0.008578431,-0.125
9/8/06 14:20,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,2.25,968,27,5.73,0.07,,,18.8,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.85185185,0.012216405,0
9/29/06 10:00,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,2.3,965,22,6.1,0.07,,,11.59,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.86363636,0.01147541,0
7/4/07 10:15,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,5.75,,17,1.57,0.07,,,21.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044585987,0
7/24/07 11:00,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,3,825,20,2.92,0.19,,,25.25,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25,0.065068493,1.714285714
9/16/07 13:30,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,4.75,855,22,2.7,0.12,,,15.14,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.86363636,0.044444444,-0.368421053
6/26/08 9:47,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,9,825,24,0.97,0.11,,,18.82,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.375,0.113402062,-0.083333333
7/29/08 9:15,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,5.8,975,43,2.42,0.07,,,20.47,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6744186,0.02892562,-0.363636364
8/19/08 10:00,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,3,845,21,3.43,0.12,,,21.44,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.23809524,0.034985423,0.714285714
9/8/08 9:25,CLEAR LAKE (BARNS LAKE),Ron Zurawell,52.76667,-110.60667,5,905,20,3.79,0.07,,,15.53,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.25,0.018469657,-0.416666667
7/26/06 14:20,COOKING LAKE,Ron Zurawell,53.41944,-113.05833,0.3,12105,415,149,2.23,4.6,1.7,23.67,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1686747,0.014966443,0
8/9/06 9:15,COOKING LAKE,Ron Zurawell,53.41944,-113.05833,0.25,12307,368,144,1.94,4.6,1.7,22.16,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.44293478,0.013472222,-0.130044843
8/23/06 17:00,COOKING LAKE,Ron Zurawell,53.41944,-113.05833,0.5,14105,478,117,2.41,4.6,1.7,19.46,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5083682,0.020598291,0.242268041
9/11/06 15:00,COOKING LAKE,Ron Zurawell,53.41944,-113.05833,0.75,13409,574,44,1.38,4.6,1.7,17.88,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.36062718,0.031363636,-0.427385892
7/27/07 9:00,COOKING LAKE,Ron Zurawell,53.41944,-113.05833,0.6,,383,32.4,10.44,4.6,1.7,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322222222,6.565217391
8/9/07 10:30,COOKING LAKE,Ron Zurawell,53.41944,-113.05833,0.5,9105,473,59.3,10.54,4.6,1.7,17.62,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.24947146,0.177740304,0.009578544
8/26/07 12:00,COOKING LAKE,Ron Zurawell,53.41944,-113.05833,0.45,,430,53,6.17,4.6,1.7,15.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116415094,-0.414611006
10/3/07 11:00,COOKING LAKE,Ron Zurawell,53.41944,-113.05833,0.5,10025,356,65.5,4.25,4.6,1.7,6.92,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.16011236,0.064885496,-0.311183144
7/23/08 13:15,COW LAKE,Ron Zurawell,52.25833,-115.01111,2.75,777.3,11,2.39,0.07,1.73,0.98,20.3,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.66363636,0.029288703,0
8/25/08 13:00,COW LAKE,Ron Zurawell,52.25833,-115.01111,3,816,11,2.13,0.07,1.73,0.98,17.99,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.18181818,0.03286385,0
9/18/08 13:00,COW LAKE,Ron Zurawell,52.25833,-115.01111,2.9,676,10,1.45,0.15,1.73,0.98,15.09,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6,0.103448276,1.142857143
